From_Device_ID,To_Device_ID,Event_Type,Message,Time_Stamp
,sub_9,EVENT_MSG_RECD,msg_800,2024-01-08 18:19:19.246908
,sub_9,EVENT_MSG_RECD,msg_801,2024-01-08 18:19:19.380062
,sub_9,EVENT_MSG_RECD,msg_802,2024-01-08 18:19:19.443052
,sub_9,EVENT_MSG_RECD,msg_803,2024-01-08 18:19:19.443186
,sub_9,EVENT_MSG_RECD,msg_804,2024-01-08 18:19:19.522645
,sub_9,EVENT_MSG_RECD,msg_805,2024-01-08 18:19:19.522864
,sub_9,EVENT_MSG_RECD,msg_806,2024-01-08 18:19:19.604212
,sub_9,EVENT_MSG_RECD,msg_807,2024-01-08 18:19:19.672881
,sub_9,EVENT_MSG_RECD,msg_808,2024-01-08 18:19:19.673066
,sub_9,EVENT_MSG_RECD,msg_809,2024-01-08 18:19:19.751203
,sub_9,EVENT_MSG_RECD,msg_810,2024-01-08 18:19:19.817105
,sub_9,EVENT_MSG_RECD,msg_811,2024-01-08 18:19:19.883357
,sub_9,EVENT_MSG_RECD,msg_812,2024-01-08 18:19:19.883643
,sub_9,EVENT_MSG_RECD,msg_813,2024-01-08 18:19:19.961715
,sub_9,EVENT_MSG_RECD,msg_814,2024-01-08 18:19:20.028635
,sub_9,EVENT_MSG_RECD,msg_815,2024-01-08 18:19:20.097572
,sub_9,EVENT_MSG_RECD,msg_816,2024-01-08 18:19:20.097760
,sub_9,EVENT_MSG_RECD,msg_817,2024-01-08 18:19:20.174067
,sub_9,EVENT_MSG_RECD,msg_818,2024-01-08 18:19:20.245734
,sub_9,EVENT_MSG_RECD,msg_819,2024-01-08 18:19:20.245877
,sub_9,EVENT_MSG_RECD,msg_820,2024-01-08 18:19:20.321413
,sub_9,EVENT_MSG_RECD,msg_821,2024-01-08 18:19:20.389331
,sub_9,EVENT_MSG_RECD,msg_822,2024-01-08 18:19:20.454458
,sub_9,EVENT_MSG_RECD,msg_823,2024-01-08 18:19:20.454651
,sub_9,EVENT_MSG_RECD,msg_824,2024-01-08 18:19:20.534294
,sub_9,EVENT_MSG_RECD,msg_825,2024-01-08 18:19:20.600992
,sub_9,EVENT_MSG_RECD,msg_826,2024-01-08 18:19:20.669396
,sub_9,EVENT_MSG_RECD,msg_827,2024-01-08 18:19:20.669586
,sub_9,EVENT_MSG_RECD,msg_828,2024-01-08 18:19:20.747205
,sub_9,EVENT_MSG_RECD,msg_829,2024-01-08 18:19:20.813165
,sub_9,EVENT_MSG_RECD,msg_830,2024-01-08 18:19:20.813368
,sub_9,EVENT_MSG_RECD,msg_831,2024-01-08 18:19:20.892802
,sub_9,EVENT_MSG_RECD,msg_832,2024-01-08 18:19:20.960910
,sub_9,EVENT_MSG_RECD,msg_833,2024-01-08 18:19:21.029997
,sub_9,EVENT_MSG_RECD,msg_834,2024-01-08 18:19:21.030170
,sub_9,EVENT_MSG_RECD,msg_835,2024-01-08 18:19:21.110923
,sub_9,EVENT_MSG_RECD,msg_836,2024-01-08 18:19:21.174625
,sub_9,EVENT_MSG_RECD,msg_837,2024-01-08 18:19:21.174860
,sub_9,EVENT_MSG_RECD,msg_838,2024-01-08 18:19:21.257659
,sub_9,EVENT_MSG_RECD,msg_839,2024-01-08 18:19:21.323209
,sub_9,EVENT_MSG_RECD,msg_840,2024-01-08 18:19:21.385339
,sub_9,EVENT_MSG_RECD,msg_841,2024-01-08 18:19:21.385685
,sub_9,EVENT_MSG_RECD,msg_842,2024-01-08 18:19:21.466237
,sub_9,EVENT_MSG_RECD,msg_843,2024-01-08 18:19:21.534146
,sub_9,EVENT_MSG_RECD,msg_844,2024-01-08 18:19:21.597870
,sub_9,EVENT_MSG_RECD,msg_845,2024-01-08 18:19:21.598098
,sub_9,EVENT_MSG_RECD,msg_846,2024-01-08 18:19:21.677292
,sub_9,EVENT_MSG_RECD,msg_847,2024-01-08 18:19:21.747074
,sub_9,EVENT_MSG_RECD,msg_848,2024-01-08 18:19:21.747137
,sub_9,EVENT_MSG_RECD,msg_849,2024-01-08 18:19:21.824422
,sub_9,EVENT_MSG_RECD,msg_850,2024-01-08 18:19:21.893846
,sub_9,EVENT_MSG_RECD,msg_851,2024-01-08 18:19:21.960473
,sub_9,EVENT_MSG_RECD,msg_852,2024-01-08 18:19:21.960661
,sub_9,EVENT_MSG_RECD,msg_853,2024-01-08 18:19:22.037376
,sub_9,EVENT_MSG_RECD,msg_854,2024-01-08 18:19:22.104416
,sub_9,EVENT_MSG_RECD,msg_855,2024-01-08 18:19:22.104748
,sub_9,EVENT_MSG_RECD,msg_856,2024-01-08 18:19:22.183392
,sub_9,EVENT_MSG_RECD,msg_857,2024-01-08 18:19:22.254969
,sub_9,EVENT_MSG_RECD,msg_858,2024-01-08 18:19:22.317054
,sub_9,EVENT_MSG_RECD,msg_859,2024-01-08 18:19:22.317295
,sub_9,EVENT_MSG_RECD,msg_860,2024-01-08 18:19:22.396697
,sub_9,EVENT_MSG_RECD,msg_861,2024-01-08 18:19:22.466626
,sub_9,EVENT_MSG_RECD,msg_862,2024-01-08 18:19:22.466867
,sub_9,EVENT_MSG_RECD,msg_863,2024-01-08 18:19:22.543938
,sub_9,EVENT_MSG_RECD,msg_864,2024-01-08 18:19:22.608839
,sub_9,EVENT_MSG_RECD,msg_865,2024-01-08 18:19:22.678762
,sub_9,EVENT_MSG_RECD,msg_866,2024-01-08 18:19:22.678829
,sub_9,EVENT_MSG_RECD,msg_867,2024-01-08 18:19:22.755663
,sub_9,EVENT_MSG_RECD,msg_868,2024-01-08 18:19:22.821578
,sub_9,EVENT_MSG_RECD,msg_869,2024-01-08 18:19:22.893156
,sub_9,EVENT_MSG_RECD,msg_870,2024-01-08 18:19:22.893313
,sub_9,EVENT_MSG_RECD,msg_871,2024-01-08 18:19:22.971856
,sub_9,EVENT_MSG_RECD,msg_872,2024-01-08 18:19:23.035633
,sub_9,EVENT_MSG_RECD,msg_873,2024-01-08 18:19:23.035756
,sub_9,EVENT_MSG_RECD,msg_874,2024-01-08 18:19:23.118334
,sub_9,EVENT_MSG_RECD,msg_875,2024-01-08 18:19:23.183422
,sub_9,EVENT_MSG_RECD,msg_876,2024-01-08 18:19:23.249418
,sub_9,EVENT_MSG_RECD,msg_877,2024-01-08 18:19:23.249819
,sub_9,EVENT_MSG_RECD,msg_878,2024-01-08 18:19:23.327123
,sub_9,EVENT_MSG_RECD,msg_879,2024-01-08 18:19:23.396194
,sub_9,EVENT_MSG_RECD,msg_880,2024-01-08 18:19:23.396479
,sub_9,EVENT_MSG_RECD,msg_881,2024-01-08 18:19:23.474963
