From_Device_ID,To_Device_ID,Event_Type,Message,Time_Stamp
sub_2,,EVENT_CONN_REQUEST,,2024-01-15 02:45:06.418143
,sub_2,EVENT_CONNECTED,,2024-01-15 02:45:06.427081
,sub_2,EVENT_MSG_RECD,msg_50,2024-01-15 02:45:16.012725
,sub_2,EVENT_MSG_RECD,msg_51,2024-01-15 02:45:16.063483
,sub_2,EVENT_MSG_RECD,msg_52,2024-01-15 02:45:16.115896
,sub_2,EVENT_MSG_RECD,msg_53,2024-01-15 02:45:16.166631
,sub_2,EVENT_MSG_RECD,msg_54,2024-01-15 02:45:16.217009
,sub_2,EVENT_MSG_RECD,msg_55,2024-01-15 02:45:16.267458
,sub_2,EVENT_MSG_RECD,msg_56,2024-01-15 02:45:16.318369
,sub_2,EVENT_MSG_RECD,msg_57,2024-01-15 02:45:16.369490
,sub_2,EVENT_MSG_RECD,msg_58,2024-01-15 02:45:16.420354
,sub_2,EVENT_MSG_RECD,msg_59,2024-01-15 02:45:16.471036
,sub_2,EVENT_MSG_RECD,msg_60,2024-01-15 02:45:16.526523
,sub_2,EVENT_MSG_RECD,msg_61,2024-01-15 02:45:16.576864
,sub_2,EVENT_MSG_RECD,msg_62,2024-01-15 02:45:16.627220
,sub_2,EVENT_MSG_RECD,msg_63,2024-01-15 02:45:16.684224
,sub_2,EVENT_MSG_RECD,msg_64,2024-01-15 02:45:16.737388
,sub_2,EVENT_MSG_RECD,msg_65,2024-01-15 02:45:16.788622
,sub_2,EVENT_MSG_RECD,msg_66,2024-01-15 02:45:16.839803
,sub_2,EVENT_MSG_RECD,msg_67,2024-01-15 02:45:16.891263
,sub_2,EVENT_MSG_RECD,msg_68,2024-01-15 02:45:16.942695
,sub_2,EVENT_MSG_RECD,msg_69,2024-01-15 02:45:16.994643
,sub_2,EVENT_MSG_RECD,msg_70,2024-01-15 02:45:17.048218
,sub_2,EVENT_MSG_RECD,msg_71,2024-01-15 02:45:17.098823
,sub_2,EVENT_MSG_RECD,msg_72,2024-01-15 02:45:17.151105
,sub_2,EVENT_MSG_RECD,msg_73,2024-01-15 02:45:17.203191
,sub_2,EVENT_MSG_RECD,msg_74,2024-01-15 02:45:17.255241
,sub_2,EVENT_MSG_RECD,msg_75,2024-01-15 02:45:17.307781
,sub_2,EVENT_MSG_RECD,msg_76,2024-01-15 02:45:17.358459
,sub_2,EVENT_MSG_RECD,msg_77,2024-01-15 02:45:17.410761
,sub_2,EVENT_MSG_RECD,msg_78,2024-01-15 02:45:17.462563
,sub_2,EVENT_MSG_RECD,msg_79,2024-01-15 02:45:17.514699
,sub_2,EVENT_MSG_RECD,msg_80,2024-01-15 02:45:17.566007
,sub_2,EVENT_MSG_RECD,msg_81,2024-01-15 02:45:17.617254
,sub_2,EVENT_MSG_RECD,msg_82,2024-01-15 02:45:17.670878
,sub_2,EVENT_MSG_RECD,msg_83,2024-01-15 02:45:17.723459
,sub_2,EVENT_MSG_RECD,msg_84,2024-01-15 02:45:17.774631
,sub_2,EVENT_MSG_RECD,msg_85,2024-01-15 02:45:17.826526
,sub_2,EVENT_MSG_RECD,msg_86,2024-01-15 02:45:17.878905
,sub_2,EVENT_MSG_RECD,msg_87,2024-01-15 02:45:17.930588
,sub_2,EVENT_MSG_RECD,msg_88,2024-01-15 02:45:17.982776
,sub_2,EVENT_MSG_RECD,msg_89,2024-01-15 02:45:18.034830
,sub_2,EVENT_MSG_RECD,msg_90,2024-01-15 02:45:18.088716
,sub_2,EVENT_MSG_RECD,msg_91,2024-01-15 02:45:18.139342
,sub_2,EVENT_MSG_RECD,msg_92,2024-01-15 02:45:18.190537
,sub_2,EVENT_MSG_RECD,msg_93,2024-01-15 02:45:18.242577
,sub_2,EVENT_MSG_RECD,msg_94,2024-01-15 02:45:18.294575
,sub_2,EVENT_MSG_RECD,msg_95,2024-01-15 02:45:18.344887
,sub_2,EVENT_MSG_RECD,msg_96,2024-01-15 02:45:18.397424
,sub_2,EVENT_MSG_RECD,msg_97,2024-01-15 02:45:18.447773
,sub_2,EVENT_MSG_RECD,msg_98,2024-01-15 02:45:18.503248
,sub_2,EVENT_MSG_RECD,msg_99,2024-01-15 02:45:18.556608
