From_Device_ID,To_Device_ID,Event_Type,Message,Time_Stamp
su2_3,,EVENT_CONN_REQUEST,,2024-01-07 20:58:39.618788
,su2_3,EVENT_CONNECTED,,2024-01-07 20:58:39.627302
,su2_3,EVENT_MSG_RECD,msg_20,2024-01-07 20:58:48.172802
,su2_3,EVENT_MSG_RECD,msg_21,2024-01-07 20:58:48.222939
,su2_3,EVENT_MSG_RECD,msg_22,2024-01-07 20:58:48.273436
,su2_3,EVENT_MSG_RECD,msg_23,2024-01-07 20:58:48.323744
,su2_3,EVENT_MSG_RECD,msg_24,2024-01-07 20:58:48.373920
,su2_3,EVENT_MSG_RECD,msg_25,2024-01-07 20:58:48.424369
,su2_3,EVENT_MSG_RECD,msg_26,2024-01-07 20:58:48.475256
,su2_3,EVENT_MSG_RECD,msg_27,2024-01-07 20:58:48.525769
,su2_3,EVENT_MSG_RECD,msg_28,2024-01-07 20:58:48.576211
,su2_3,EVENT_MSG_RECD,msg_29,2024-01-07 20:58:48.626854
