From_Device_ID,To_Device_ID,Event_Type,Message,Time_Stamp
sub_19,,EVENT_CONN_REQUEST,,2024-01-15 00:33:30.034592
,sub_19,EVENT_CONNECTED,,2024-01-15 00:33:30.035406
,sub_19,EVENT_MSG_RECD,msg_900,2024-01-15 00:34:28.143357
,sub_19,EVENT_MSG_RECD,msg_901,2024-01-15 00:34:28.277566
,sub_19,EVENT_MSG_RECD,msg_902,2024-01-15 00:34:28.277664
,sub_19,EVENT_MSG_RECD,msg_903,2024-01-15 00:34:28.277695
,sub_19,EVENT_MSG_RECD,msg_904,2024-01-15 00:34:28.277721
,sub_19,EVENT_MSG_RECD,msg_905,2024-01-15 00:34:28.277741
,sub_19,EVENT_MSG_RECD,msg_906,2024-01-15 00:34:28.277758
,sub_19,EVENT_MSG_RECD,msg_907,2024-01-15 00:34:28.277774
,sub_19,EVENT_MSG_RECD,msg_908,2024-01-15 00:34:28.277790
,sub_19,EVENT_MSG_RECD,msg_909,2024-01-15 00:34:28.277806
,sub_19,EVENT_MSG_RECD,msg_910,2024-01-15 00:34:28.277822
,sub_19,EVENT_MSG_RECD,msg_911,2024-01-15 00:34:28.671145
,sub_19,EVENT_MSG_RECD,msg_912,2024-01-15 00:34:28.671264
,sub_19,EVENT_MSG_RECD,msg_913,2024-01-15 00:34:28.834782
,sub_19,EVENT_MSG_RECD,msg_914,2024-01-15 00:34:28.834853
,sub_19,EVENT_MSG_RECD,msg_915,2024-01-15 00:34:28.834874
,sub_19,EVENT_MSG_RECD,msg_916,2024-01-15 00:34:28.834892
,sub_19,EVENT_MSG_RECD,msg_917,2024-01-15 00:34:28.834910
,sub_19,EVENT_MSG_RECD,msg_918,2024-01-15 00:34:28.834925
,sub_19,EVENT_MSG_RECD,msg_919,2024-01-15 00:34:28.834942
,sub_19,EVENT_MSG_RECD,msg_920,2024-01-15 00:34:29.141875
,sub_19,EVENT_MSG_RECD,msg_921,2024-01-15 00:34:29.141954
,sub_19,EVENT_MSG_RECD,msg_922,2024-01-15 00:34:29.141980
,sub_19,EVENT_MSG_RECD,msg_923,2024-01-15 00:34:29.142004
,sub_19,EVENT_MSG_RECD,msg_924,2024-01-15 00:34:29.362278
,sub_19,EVENT_MSG_RECD,msg_925,2024-01-15 00:34:29.362350
,sub_19,EVENT_MSG_RECD,msg_926,2024-01-15 00:34:29.362371
,sub_19,EVENT_MSG_RECD,msg_927,2024-01-15 00:34:29.362390
,sub_19,EVENT_MSG_RECD,msg_928,2024-01-15 00:34:29.362407
,sub_19,EVENT_MSG_RECD,msg_929,2024-01-15 00:34:29.362424
,sub_19,EVENT_MSG_RECD,msg_930,2024-01-15 00:34:29.642086
,sub_19,EVENT_MSG_RECD,msg_931,2024-01-15 00:34:29.642222
,sub_19,EVENT_MSG_RECD,msg_932,2024-01-15 00:34:29.642261
,sub_19,EVENT_MSG_RECD,msg_933,2024-01-15 00:34:29.642298
,sub_19,EVENT_MSG_RECD,msg_934,2024-01-15 00:34:29.861713
,sub_19,EVENT_MSG_RECD,msg_935,2024-01-15 00:34:29.861822
,sub_19,EVENT_MSG_RECD,msg_936,2024-01-15 00:34:29.861865
,sub_19,EVENT_MSG_RECD,msg_937,2024-01-15 00:34:29.861903
,sub_19,EVENT_MSG_RECD,msg_938,2024-01-15 00:34:29.861938
,sub_19,EVENT_MSG_RECD,msg_939,2024-01-15 00:34:29.861972
,sub_19,EVENT_MSG_RECD,msg_940,2024-01-15 00:34:30.140200
,sub_19,EVENT_MSG_RECD,msg_941,2024-01-15 00:34:30.140291
,sub_19,EVENT_MSG_RECD,msg_942,2024-01-15 00:34:30.140376
,sub_19,EVENT_MSG_RECD,msg_943,2024-01-15 00:34:30.140399
,sub_19,EVENT_MSG_RECD,msg_944,2024-01-15 00:34:30.361352
,sub_19,EVENT_MSG_RECD,msg_945,2024-01-15 00:34:30.361422
,sub_19,EVENT_MSG_RECD,msg_946,2024-01-15 00:34:30.361443
,sub_19,EVENT_MSG_RECD,msg_947,2024-01-15 00:34:30.361460
,sub_19,EVENT_MSG_RECD,msg_948,2024-01-15 00:34:30.361477
,sub_19,EVENT_MSG_RECD,msg_949,2024-01-15 00:34:30.744749
